SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
30,13:53:55,2025-03-28,Petal_2025_low,glb and ks,,,044,Top,0.006617,1.896055,0.006594,0.063143,1.206353,1.202836,2.161092,0.954738,11.863547,11.898238,21.314800,0.441786,7.500000,54.54,54.38,19.05,18.68,18.68,101.39,79.5,79.7,-0.3,1452,4.054,13:53:15,2025-03-28,-0.42,1,0.001,-0.000,-9999.000,-0.004,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.488072,2.526898,1.059530,0.757403,0.346172,-0.003131,0.379535,1.379912,41.459442,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
1,14:17:30,2025-03-28,Petal_2025_low,glb and ks,,,001,,0.000252,1.896346,0.000252,0.002528,1.217201,1.217060,2.217133,0.999932,12.002030,12.003419,21.864246,0.441786,7.500000,50.86,50.85,20.32,19.09,19.09,101.40,79.5,79.9,-0.6,173,4.055,14:16:55,2025-03-28,-0.43,1,0.001,-0.000,0.002,-0.021,-0.043,-0.085,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.482862,2.521291,1.059636,0.757890,0.328955,-0.012993,0.149511,0.258963,61.617851,0.000140,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
2,14:17:43,2025-03-28,Petal_2025_low,glb and ks,,,002,,0.010056,1.896591,0.010003,0.104727,1.229217,1.223386,2.272577,1.043359,12.063880,12.121382,22.410009,0.441786,7.500000,51.32,51.07,20.33,19.48,19.48,101.41,79.5,79.8,-0.4,36,4.052,14:16:55,2025-03-28,-0.43,1,0.001,-0.000,-9999.000,-0.021,-0.039,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.483167,2.521953,1.059724,0.757572,0.328769,-0.008734,0.150870,0.138613,61.103584,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
3,14:19:50,2025-03-28,Petal_2025_low,glb and ks,,,003,,0.003133,1.892809,0.003128,0.034896,1.240849,1.238901,2.352724,1.111874,12.212054,12.231261,23.191196,0.441786,7.500000,51.42,51.34,20.45,20.04,20.04,101.45,79.3,79.7,-0.5,1895,4.052,14:16:55,2025-03-28,-0.43,1,-0.001,-0.000,0.002,-0.007,-0.016,-0.033,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.483506,2.522068,1.058355,0.757390,0.327173,-0.003860,0.163521,1.768540,58.226467,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
4,14:20:06,2025-03-28,Petal_2025_low,glb and ks,,,004,,0.002198,1.899500,0.002195,0.026963,1.240347,1.238848,2.463452,1.223105,12.213131,12.227905,24.285833,0.441786,7.500000,51.46,51.40,20.43,20.79,20.79,101.44,79.6,79.7,-0.1,1700,4.051,14:16:55,2025-03-28,-0.43,1,-0.001,-0.000,-9999.000,-0.010,-0.016,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.483598,2.522136,1.060780,0.757363,0.327440,0.004782,0.165022,1.597522,57.962536,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
5,14:21:19,2025-03-28,Petal_2025_low,glb and ks,,,005,,-0.000324,1.906308,-0.000324,-0.003546,1.261792,1.261988,2.353101,1.091309,12.437302,12.435369,23.190567,0.441786,7.500000,52.33,52.34,20.44,20.04,20.04,101.47,80.0,79.4,0.7,135,4.051,14:16:55,2025-03-28,-0.43,1,0.000,0.000,-9999.000,-0.005,-0.013,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.484910,2.523397,1.063258,0.756815,0.327363,-0.003666,0.171234,0.225776,57.074547,0.000148,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
6,14:21:54,2025-03-28,Petal_2025_low,glb and ks,,,006,,0.001045,1.905842,0.001045,0.009373,1.233089,1.232570,2.128326,0.895237,12.147917,12.153030,20.976276,0.441786,7.500000,51.35,51.33,20.37,18.43,18.43,101.46,80.0,79.8,0.2,197,4.048,14:16:55,2025-03-28,-0.43,1,-0.001,-0.000,-9999.000,-0.007,-0.010,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.483520,2.521996,1.063088,0.757632,0.328251,-0.020840,0.174212,0.280325,56.674362,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
7,14:25:00,2025-03-28,Petal_2025_low,glb and ks,,,007,,0.003766,1.899549,0.003759,0.039719,1.250984,1.248776,2.304620,1.053636,12.304967,12.326728,22.708862,0.441786,7.500000,51.19,51.10,20.66,19.71,19.71,101.49,79.6,79.5,0.2,249,4.048,14:16:55,2025-03-28,-0.43,1,0.000,-0.000,-9999.000,-0.003,-0.007,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.483129,2.521691,1.060798,0.756869,0.324510,-0.009924,0.189314,0.325825,55.244564,0.000134,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
8,14:25:17,2025-03-28,Petal_2025_low,glb and ks,,,008,,0.007739,1.901050,0.007708,0.079794,1.253647,1.249215,2.285899,1.032252,12.309690,12.353360,22.525110,0.441786,7.500000,51.21,51.03,20.69,19.58,19.58,101.48,79.7,79.5,0.3,177,4.043,14:16:55,2025-03-28,-0.43,1,0.000,-0.000,0.004,-0.002,-0.006,-0.015,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.483022,2.521712,1.061343,0.757005,0.324140,-0.011716,0.190454,0.262600,55.107952,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
9,14:30:37,2025-03-28,Petal_2025_low,glb and ks,,,009,,0.031579,1.902647,0.031064,0.292819,1.261739,1.245495,2.202006,0.940267,12.273334,12.433402,21.698965,0.441786,7.500000,51.09,50.43,20.83,18.98,18.98,101.48,79.8,80.0,-0.2,253,4.043,14:30:21,2025-03-28,0.23,1,-0.000,-0.001,0.002,-0.005,-0.006,-0.013,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.482153,2.520543,1.061924,0.757967,0.322288,-0.020027,0.213223,0.328917,52.893520,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
10,14:30:55,2025-03-28,Petal_2025_low,glb and ks,,,010,,0.033934,1.896860,0.033338,0.318932,1.260362,1.242602,2.214437,0.954075,12.246515,12.421548,21.824478,0.441786,7.500000,51.15,50.43,20.79,19.07,19.07,101.47,79.5,79.8,-0.4,276,4.041,14:30:21,2025-03-28,0.23,1,0.000,0.000,0.004,0.001,-0.003,-0.013,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.482156,2.520638,1.059822,0.757576,0.322761,-0.018609,0.214144,0.348809,52.744030,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
11,14:34:00,2025-03-28,Petal_2025_low,glb and ks,,,011,,0.022816,1.899905,0.022546,0.271011,1.276709,1.261649,2.473986,1.197277,12.432769,12.581169,24.379591,0.441786,7.500000,51.04,50.44,21.04,20.86,20.86,101.48,79.7,80.1,-0.5,1206,4.040,14:30:21,2025-03-28,0.23,1,-0.001,-0.001,-9999.000,-0.001,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.482112,2.520420,1.060927,0.758233,0.319607,-0.001357,0.227036,1.164854,52.020191,0.000135,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
12,14:34:09,2025-03-28,Petal_2025_low,glb and ks,,,012,,0.025220,1.900202,0.024890,0.325800,1.282965,1.264867,2.585869,1.302905,12.465303,12.643659,25.483826,0.441786,7.500000,51.23,50.51,21.05,21.58,21.58,101.47,79.7,80.1,-0.5,702,4.038,14:30:21,2025-03-28,0.23,1,-0.000,0.000,-9999.000,-0.001,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.482209,2.520696,1.061035,0.758179,0.319374,0.006633,0.227578,0.722678,51.989437,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
13,14:36:25,2025-03-28,Petal_2025_low,glb and ks,,,013,,0.025911,1.897034,0.025562,0.304115,1.272429,1.255497,2.457500,1.185071,12.372685,12.539546,24.218201,0.441786,7.500000,50.43,49.76,21.18,20.75,20.75,101.47,79.5,79.9,-0.4,1005,4.038,14:30:21,2025-03-28,0.23,1,-0.001,-0.000,-9999.000,-0.001,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.481130,2.519500,1.059885,0.757714,0.317809,-0.004203,0.235834,0.988515,51.434040,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
14,14:36:48,2025-03-28,Petal_2025_low,glb and ks,,,014,,0.027933,1.899163,0.027528,0.333490,1.274548,1.256009,2.481019,1.206471,12.378624,12.561333,24.451729,0.441786,7.500000,50.86,50.12,21.06,20.90,20.90,101.47,79.6,79.5,0.1,1069,4.037,14:30:21,2025-03-28,0.23,1,0.001,0.000,-0.001,-0.004,-0.005,-0.010,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.481668,2.520160,1.060658,0.757057,0.319247,-0.001157,0.237091,1.044453,51.335693,0.000135,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
15,14:39:10,2025-03-28,Petal_2025_low,glb and ks,,,015,,0.016516,1.904149,0.016374,0.287456,1.295991,1.280069,3.039216,1.743225,12.615618,12.772540,29.952749,0.441786,7.500000,51.46,50.83,21.15,24.24,24.24,101.47,79.9,79.4,0.6,1776,4.036,14:30:21,2025-03-28,0.23,1,0.000,-0.000,-0.003,-0.003,-0.002,-0.004,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.482635,2.521007,1.062471,0.756812,0.318198,0.036539,0.245325,1.664501,50.763489,0.000148,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
16,14:39:51,2025-03-28,Petal_2025_low,glb and ks,,,016,,0.029079,1.897389,0.028640,0.376442,1.281015,1.260069,2.589002,1.307986,12.420928,12.627404,25.520672,0.441786,7.500000,50.75,49.92,21.18,21.60,21.60,101.45,79.5,80.0,-0.6,1179,4.033,14:30:21,2025-03-28,0.23,1,0.000,0.000,-0.003,-0.003,-0.005,-0.011,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.481360,2.519971,1.060014,0.758013,0.317741,0.005386,0.247434,1.140451,50.610065,0.000136,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
17,14:43:27,2025-03-28,Petal_2025_low,glb and ks,,,017,,0.088291,1.904343,0.084378,1.105709,1.308878,1.247668,2.612399,1.303521,12.300230,12.903676,25.754538,0.441786,7.500000,50.92,48.54,21.48,21.74,21.74,101.43,79.9,80.0,-0.1,1124,4.033,14:43:16,2025-03-28,1.89,0,-0.001,-0.000,0.001,0.001,0.002,0.003,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.479342,2.517713,1.062542,0.757953,0.313959,0.003622,0.258983,1.092602,49.757481,0.000134,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
18,14:43:40,2025-03-28,Petal_2025_low,glb and ks,,,018,,0.121266,1.905368,0.114010,1.476463,1.332832,1.251171,2.620882,1.288050,12.334375,13.139411,25.837343,0.441786,7.500000,51.91,48.73,21.46,21.80,21.80,101.44,80.0,79.6,0.5,1095,4.031,14:43:16,2025-03-28,1.89,0,-0.001,-0.000,-0.004,-0.005,-0.004,-0.009,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.479615,2.519162,1.062915,0.757169,0.314189,0.004439,0.259600,1.067029,49.722076,0.000135,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
19,14:45:40,2025-03-28,Petal_2025_low,glb and ks,,,019,,0.076527,1.893735,0.073555,1.043225,1.296826,1.238640,2.707321,1.410495,12.209152,12.782689,26.685801,0.441786,7.500000,50.10,47.85,21.59,22.33,22.33,101.45,79.3,79.7,-0.5,1224,4.031,14:43:16,2025-03-28,1.89,0,-0.001,0.000,-0.002,-0.004,-0.002,-0.001,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.478354,2.516492,1.058690,0.757488,0.312540,0.009027,0.265819,1.180542,49.270748,0.000145,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
20,14:45:56,2025-03-28,Petal_2025_low,glb and ks,,,020,,0.084053,1.899487,0.080491,1.159084,1.300607,1.236213,2.732495,1.431888,12.185203,12.819923,26.933867,0.441786,7.500000,50.29,47.80,21.58,22.48,22.48,101.45,79.6,79.8,-0.2,1282,4.027,14:43:16,2025-03-28,1.89,0,-0.001,0.001,-0.003,-0.001,-0.002,-0.003,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.478280,2.516770,1.060775,0.757625,0.312708,0.010936,0.266589,1.230670,49.224258,0.000140,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
21,14:51:53,2025-03-28,Petal_2025_low,glb and ks,,,021,,0.076731,1.895100,0.073745,1.080404,1.311830,1.251645,2.768020,1.456190,12.339378,12.932714,27.288610,0.441786,7.500000,48.82,46.58,22.21,22.69,22.69,101.43,79.4,80.0,-0.7,1066,4.026,14:43:16,2025-03-28,1.89,0,0.001,-0.001,-9999.000,-0.006,-0.009,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476424,2.514477,1.059184,0.758018,0.304971,0.006134,0.282572,1.041965,48.030853,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
22,14:52:14,2025-03-28,Petal_2025_low,glb and ks,,,022,,0.083658,1.909080,0.080146,1.208266,1.308950,1.242285,2.806935,1.497985,12.248707,12.906008,27.675863,0.441786,7.500000,48.73,46.25,22.20,22.92,22.92,101.42,80.2,79.8,0.5,1265,4.025,14:43:16,2025-03-28,1.89,0,-0.001,0.000,-0.004,-0.003,-0.008,-0.008,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475957,2.514349,1.064270,0.757497,0.305050,0.008869,0.283286,1.216112,47.921417,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
23,14:54:24,2025-03-28,Petal_2025_low,glb and ks,,,023,,-0.001208,1.905669,-0.001209,-0.016364,1.230318,1.231223,2.576991,1.346673,12.141881,12.132951,25.413359,0.441786,7.500000,46.19,46.22,22.06,21.52,21.52,101.40,80.0,79.5,0.6,754,4.024,14:54:09,2025-03-28,-0.27,1,0.000,-0.001,0.019,0.002,-0.004,-0.012,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475939,2.513817,1.063025,0.757010,0.306703,-0.005666,0.288185,0.768606,47.342777,0.000140,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
24,14:54:56,2025-03-28,Petal_2025_low,glb and ks,,,024,,-0.000141,1.894627,-0.000141,-0.002043,1.235544,1.235658,2.680504,1.444960,12.189464,12.188340,26.442513,0.441786,7.500000,46.52,46.52,22.02,22.17,22.17,101.37,79.4,79.5,-0.2,1136,4.023,14:54:09,2025-03-28,-0.27,1,-0.000,-0.000,0.002,-0.000,-0.002,-0.001,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476376,2.514315,1.059013,0.756967,0.307287,0.002249,0.289374,1.103412,47.238350,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
25,14:56:04,2025-03-28,Petal_2025_low,glb and ks,,,025,,0.002672,1.896025,0.002668,0.037679,1.236305,1.234207,2.640716,1.404411,12.172085,12.192780,26.043461,0.441786,7.500000,46.46,46.38,22.05,21.92,21.92,101.40,79.5,67.3,15.3,972,4.024,14:54:09,2025-03-28,-0.27,1,0.000,-0.000,-9999.000,-0.003,-0.007,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476166,2.514219,1.059519,0.731648,0.306901,-0.000922,0.292258,0.959498,46.967625,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
26,14:56:22,2025-03-28,Petal_2025_low,glb and ks,,,026,,0.003183,1.902709,0.003178,0.049512,1.232414,1.229669,2.780892,1.548479,12.128106,12.155178,27.427679,0.441786,7.500000,46.37,46.27,22.03,22.77,22.77,101.39,79.8,63.8,20.1,1378,4.023,14:54:09,2025-03-28,-0.27,1,0.001,-0.000,-9999.000,-0.006,-0.002,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476016,2.514099,1.061947,0.724480,0.307167,0.009097,0.292959,1.315451,46.847107,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
27,14:57:26,2025-03-28,Petal_2025_low,glb and ks,,,027,,0.007737,1.902498,0.007705,0.099939,1.236089,1.230548,2.526855,1.290765,12.135431,12.190082,24.919365,0.441786,7.500000,46.48,46.27,22.04,21.20,21.20,101.40,79.8,70.4,11.8,893,4.022,14:54:09,2025-03-28,-0.27,1,-0.001,0.001,-9999.000,-0.008,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476016,2.514253,1.061870,0.738064,0.307030,-0.008997,0.295778,0.890372,46.650768,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
28,14:57:35,2025-03-28,Petal_2025_low,glb and ks,,,028,,0.010232,1.905631,0.010177,0.147498,1.241427,1.233266,2.682588,1.441161,12.162509,12.242990,26.455767,0.441786,7.500000,46.68,46.37,22.04,22.18,22.18,101.40,80.0,79.5,0.5,962,4.022,14:54:09,2025-03-28,-0.27,1,-0.000,-0.000,-9999.000,-0.003,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476163,2.514552,1.063011,0.757048,0.307039,0.002162,0.296127,0.950307,46.607136,0.000140,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
29,14:58:11,2025-03-28,Petal_2025_low,glb and ks,,,029,,0.049123,1.900927,0.047886,0.641392,1.277620,1.242034,2.609716,1.332096,12.249275,12.600240,25.737734,0.441786,7.500000,47.97,46.63,22.06,21.73,21.73,101.40,79.7,79.7,0.0,915,4.020,14:54:09,2025-03-28,-0.27,1,0.000,-0.000,0.002,-0.005,-0.005,-0.006,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476524,2.516435,1.061299,0.757361,0.306730,-0.003290,0.297565,0.908933,46.458721,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
30,15:01:27,2025-03-28,Petal_2025_low,glb and ks,,,030,,-0.003411,1.899995,-0.003417,-0.040077,1.186817,1.189043,2.354917,1.168100,11.729992,11.708029,23.231417,0.441786,7.500000,45.74,45.83,21.63,20.06,20.06,101.37,79.7,79.3,0.4,291,4.020,14:54:09,2025-03-28,-0.27,1,0.001,-0.000,-9999.000,-0.001,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475482,2.513266,1.060960,0.756634,0.312067,-0.017198,0.305426,0.362002,45.808556,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
31,15:01:44,2025-03-28,Petal_2025_low,glb and ks,,,031,,0.005072,1.904793,0.005059,0.061724,1.203772,1.200355,2.418315,1.214543,11.843074,11.876785,23.859846,0.441786,7.500000,46.53,46.40,21.58,20.49,20.49,101.36,79.9,79.3,0.8,244,4.017,14:54:09,2025-03-28,-0.27,1,-0.001,-0.001,0.003,-0.003,-0.004,-0.007,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.476302,2.514438,1.062706,0.756522,0.312659,-0.011829,0.306108,0.320687,45.756340,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
32,15:06:19,2025-03-28,Petal_2025_low,glb and ks,,,032,,0.003041,1.902963,0.003036,0.038742,1.207154,1.205007,2.477043,1.269889,11.888474,11.909659,24.438250,0.441786,7.500000,45.07,44.99,22.15,20.88,20.88,101.36,79.8,79.4,0.5,1325,4.016,15:06:05,2025-03-28,-0.29,1,-0.001,-0.001,0.002,-0.002,-0.001,-0.004,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474171,2.512176,1.062039,0.756766,0.305602,-0.014007,0.319605,1.268724,45.537113,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
33,15:06:29,2025-03-28,Petal_2025_low,glb and ks,,,033,,0.008381,1.899067,0.008344,0.107779,1.214926,1.208937,2.500200,1.285273,11.927193,11.986279,24.666594,0.441786,7.500000,45.35,45.12,22.16,21.03,21.03,101.36,79.6,78.9,0.8,1299,4.015,15:06:05,2025-03-28,-0.29,1,-0.000,-0.001,-9999.000,0.001,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474362,2.512587,1.060623,0.755801,0.305550,-0.012346,0.319977,1.246305,45.519592,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-03-08T00:27:09.674Z
