SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
9,10:29:21,2025-04-19,Petal_2025_low,glb and ks,,Cojo,005,Top,0.004974,1.899377,0.004961,0.068291,1.085088,1.081266,2.464296,1.379208,10.604807,10.642289,24.169243,0.441786,7.500000,45.80,45.64,20.16,20.79,20.79,101.96,79.6,79.9,-0.3,997,4.084,10:25:23,2025-04-19,-0.45,1,-0.000,-0.000,-9999.000,-0.002,-0.006,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475532,2.513935,1.060735,0.757764,0.331114,0.008030,0.070406,0.980788,42.933228,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
10,10:29:43,2025-04-19,Petal_2025_low,glb and ks,,Cojo,005,Bottom,0.008068,1.899740,0.008034,0.104493,1.080479,1.074633,2.384083,1.303603,10.539257,10.596597,23.381437,0.441786,7.500000,45.31,45.06,20.26,20.26,20.26,101.96,79.7,79.4,0.3,1168,4.084,10:25:23,2025-04-19,-0.45,1,0.000,-0.001,-0.003,-0.007,-0.006,-0.014,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474691,2.513187,1.060867,0.756770,0.329722,0.000760,0.072588,1.131345,42.770863,0.000150,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
11,10:30:07,2025-04-19,Petal_2025_low,glb and ks,,Cojo,006,Top,0.005205,1.898692,0.005190,0.074698,1.087139,1.082957,2.528654,1.441515,10.620007,10.661023,24.797232,0.441786,7.500000,45.25,45.08,20.38,21.21,21.21,101.97,79.6,79.7,-0.1,1657,4.084,10:25:23,2025-04-19,-0.45,1,-0.001,-0.000,-0.003,-0.007,-0.007,-0.012,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474690,2.513081,1.060487,0.757392,0.328153,0.010237,0.074932,1.559379,42.621376,0.000138,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
12,10:30:24,2025-04-19,Petal_2025_low,glb and ks,,Cojo,006,Bottom,0.009204,1.910167,0.009160,0.129087,1.109740,1.102569,2.521300,1.411560,10.811835,10.882152,24.723961,0.441786,7.500000,45.93,45.63,20.47,21.16,21.16,101.98,80.2,79.7,0.6,1413,4.083,10:25:23,2025-04-19,-0.45,1,-0.001,-0.001,-9999.000,-0.004,-0.007,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475455,2.514056,1.064667,0.757481,0.326919,0.008619,0.076547,1.345735,42.512299,0.000141,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
13,10:30:48,2025-04-19,Petal_2025_low,glb and ks,,Cojo,007,Top,0.006160,1.904374,0.006140,0.087190,1.105672,1.100808,2.528056,1.422385,10.793270,10.840953,24.787233,0.441786,7.500000,45.42,45.22,20.59,21.21,21.21,101.99,79.9,79.8,0.1,1362,4.082,10:25:23,2025-04-19,-0.45,1,-0.001,-0.001,-9999.000,-0.006,-0.006,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474840,2.513274,1.062553,0.757597,0.325327,0.007719,0.078782,1.301549,42.350651,0.000139,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
14,10:31:08,2025-04-19,Petal_2025_low,glb and ks,,Cojo,007,Bottom,0.004329,1.899261,0.004319,0.056914,1.118116,1.114931,2.438545,1.320428,10.932922,10.964152,23.912163,0.441786,7.500000,45.68,45.55,20.68,20.62,20.62,101.98,79.6,79.2,0.5,1281,4.083,10:25:23,2025-04-19,-0.45,1,-0.000,-0.000,-9999.000,-0.002,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475288,2.513637,1.060693,0.756334,0.324162,0.000040,0.080632,1.230092,42.224407,0.000140,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
15,10:31:31,2025-04-19,Petal_2025_low,glb and ks,,Cojo,008,Top,0.005029,1.902399,0.005016,0.067772,1.123205,1.119420,2.476944,1.353740,10.975809,11.012916,24.286209,0.441786,7.500000,45.60,45.44,20.79,20.88,20.88,101.99,79.8,79.6,0.2,562,4.082,10:25:23,2025-04-19,-0.45,1,0.000,0.000,-9999.000,0.000,-0.007,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475116,2.513493,1.061834,0.757215,0.322827,0.001733,0.082725,0.599857,42.075275,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
16,10:31:55,2025-04-19,Petal_2025_low,glb and ks,,Cojo,008,Bottom,0.007947,1.897039,0.007914,0.104907,1.131031,1.125151,2.459393,1.328362,11.030483,11.088127,24.110806,0.441786,7.500000,45.63,45.39,20.89,20.76,20.76,102.00,79.5,79.4,0.2,1686,4.082,10:25:23,2025-04-19,-0.45,1,-0.000,0.000,-9999.000,-0.000,-0.008,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475020,2.513517,1.059887,0.756675,0.321515,-0.000741,0.084927,1.585101,41.910767,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
17,10:32:29,2025-04-19,Petal_2025_low,glb and ks,,Cojo,009,Top,0.003904,1.893817,0.003896,0.055700,1.125633,1.122504,2.557628,1.431996,11.004507,11.035182,25.073807,0.441786,7.500000,45.00,44.87,21.04,21.40,21.40,102.00,79.3,79.2,0.2,1362,4.081,10:25:23,2025-04-19,-0.45,1,-0.000,-0.001,-9999.000,-0.002,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474246,2.512547,1.058719,0.756253,0.319595,0.004785,0.087944,1.301212,41.692616,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
18,10:32:45,2025-04-19,Petal_2025_low,glb and ks,,Cojo,009,Bottom,0.008007,1.899147,0.007973,0.112317,1.143557,1.137271,2.554477,1.410921,11.148952,11.210572,25.042175,0.441786,7.500000,45.52,45.27,21.10,21.38,21.38,102.01,79.6,80.0,-0.4,1374,4.080,10:25:23,2025-04-19,-0.45,1,-0.000,-0.000,-9999.000,-0.002,-0.008,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474807,2.513315,1.060652,0.757981,0.318739,0.003785,0.089288,1.311414,41.600346,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
19,10:33:22,2025-04-19,Petal_2025_low,glb and ks,,Cojo,010,Top,0.003754,1.896895,0.003747,0.056118,1.157640,1.154495,2.656920,1.499279,11.317832,11.348663,26.046509,0.441786,7.500000,45.59,45.46,21.28,22.02,22.02,102.01,79.5,80.0,-0.6,1330,4.080,10:25:23,2025-04-19,-0.45,1,0.000,0.000,-9999.000,-0.003,-0.009,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.475039,2.513369,1.059835,0.758016,0.316489,0.009103,0.092379,1.273550,41.313889,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
20,10:33:40,2025-04-19,Petal_2025_low,glb and ks,,Cojo,010,Bottom,0.007385,1.900368,0.007356,0.101456,1.147715,1.142041,2.529409,1.381694,11.194674,11.250286,24.794115,0.441786,7.500000,44.98,44.76,21.36,21.22,21.22,102.02,79.7,80.2,-0.6,1324,4.080,10:25:23,2025-04-19,-0.45,1,-0.000,-0.000,-9999.000,-0.006,-0.008,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474019,2.512456,1.061095,0.758448,0.315503,-0.000975,0.093847,1.267658,41.145088,0.000137,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
21,10:34:24,2025-04-19,Petal_2025_low,glb and ks,,Cojo,011,Top,0.003549,1.902427,0.003543,0.072019,1.166658,1.162637,3.196270,2.029612,11.396502,11.435916,31.330757,0.441786,7.500000,45.15,44.99,21.57,25.09,25.09,102.02,79.8,79.6,0.3,2010,4.079,10:25:23,2025-04-19,-0.45,1,0.000,-0.000,-9999.000,-0.003,-0.006,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474301,2.512650,1.061844,0.757103,0.312876,0.041626,0.097426,1.868809,40.797470,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
22,10:34:43,2025-04-19,Petal_2025_low,glb and ks,,Cojo,011,Bottom,0.004418,1.905833,0.004407,0.077717,1.184551,1.180222,2.947202,1.762652,11.567856,11.610284,28.886778,0.441786,7.500000,45.55,45.38,21.67,23.73,23.73,102.03,80.0,79.4,0.7,1096,4.079,10:25:23,2025-04-19,-0.45,1,-0.000,0.000,-9999.000,-0.003,-0.005,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474835,2.513220,1.063085,0.756831,0.311576,0.024413,0.098916,1.068022,40.689468,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
23,10:35:13,2025-04-19,Petal_2025_low,glb and ks,,Cojo,012,Top,0.004102,1.896853,0.004093,0.104653,1.185541,1.179677,3.730866,2.545326,11.563500,11.620981,36.570938,0.441786,7.500000,45.08,44.86,21.85,27.71,27.71,102.02,79.5,79.7,-0.2,2087,4.079,10:25:23,2025-04-19,-0.45,1,-0.000,-0.001,-9999.000,-0.006,-0.006,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.474047,2.512487,1.059819,0.757369,0.309298,0.070021,0.101319,1.936514,40.488480,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
24,10:35:59,2025-04-19,Petal_2025_low,glb and ks,,Cojo,012,Bottom,-0.079175,1.901721,-0.082615,-1.402164,1.117779,1.196146,2.815982,1.698203,11.724133,10.956017,27.601107,0.441786,7.500000,41.72,44.64,22.16,22.98,22.98,102.02,79.8,79.9,-0.2,1810,4.078,10:35:42,2025-04-19,-3.59,0,-0.001,0.000,-9999.000,-0.001,-0.008,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.473679,2.512103,1.061588,0.757856,0.305539,0.009948,0.104928,1.694051,40.190220,0.000144,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
25,10:36:30,2025-04-19,Petal_2025_low,glb and ks,,Cojo,013,Top,-0.059950,1.898302,-0.061905,-1.489945,1.113276,1.196746,3.513143,2.399866,11.730071,10.911933,34.434555,0.441786,7.500000,41.05,44.13,22.36,26.68,26.68,102.02,79.6,79.5,0.1,1970,4.077,10:35:42,2025-04-19,-3.59,0,-0.000,-0.000,-9999.000,-0.003,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472899,2.511068,1.060345,0.756929,0.303107,0.051498,0.107389,1.834594,40.028572,0.000149,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
26,10:36:47,2025-04-19,Petal_2025_low,glb and ks,,Cojo,013,Bottom,-0.069524,1.896870,-0.072169,-1.463364,1.143161,1.225209,3.168462,2.025301,12.007345,11.203258,31.051710,0.441786,7.500000,41.86,44.86,22.47,24.94,24.94,102.04,79.5,79.5,0.0,1966,4.077,10:35:42,2025-04-19,-3.59,0,0.000,0.000,-9999.000,-0.004,-0.008,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.473924,2.512240,1.059826,0.756909,0.301723,0.029263,0.108807,1.830580,39.943813,0.000146,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
27,10:37:30,2025-04-19,Petal_2025_low,glb and ks,,Cojo,014,Top,-0.074234,1.896831,-0.077257,-1.517249,1.129276,1.214361,3.091804,1.962528,11.900718,11.066884,30.299622,0.441786,7.500000,40.70,43.76,22.73,24.53,24.53,102.04,79.5,79.5,-0.1,1879,4.077,10:35:42,2025-04-19,-3.59,0,-0.000,0.000,0.002,-0.004,-0.005,-0.007,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472299,2.510463,1.059812,0.757073,0.298568,0.021341,0.112186,1.754496,39.730667,0.000145,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
28,10:37:57,2025-04-19,Petal_2025_low,glb and ks,,Cojo,014,Top,-0.080044,1.892817,-0.083578,-1.554401,1.140114,1.227508,2.999304,1.859190,12.030118,11.173622,29.394497,0.441786,7.500000,40.82,43.94,22.84,24.02,24.02,102.04,79.3,79.9,-0.7,1878,4.076,10:35:42,2025-04-19,-3.59,0,-0.001,-0.001,0.003,-0.004,-0.002,-0.006,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472534,2.510614,1.058357,0.757757,0.297262,0.014111,0.114296,1.753842,39.633034,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
29,10:38:26,2025-04-19,Petal_2025_low,glb and ks,,Cojo,014,Bottom,-0.087246,1.904164,-0.091435,-1.543607,1.158072,1.244176,2.846848,1.688776,12.193442,11.349581,27.900288,0.441786,7.500000,41.19,44.25,22.95,23.16,23.16,102.04,79.9,79.7,0.2,1807,4.075,10:35:42,2025-04-19,-3.59,0,0.001,0.001,-9999.000,-0.001,0.001,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472949,2.511142,1.062477,0.757481,0.295982,0.002783,0.116637,1.691073,39.535404,0.000142,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
30,10:38:52,2025-04-19,Petal_2025_low,glb and ks,,Cojo,015,Top,-0.071934,1.896024,-0.074771,-1.568789,1.161231,1.249221,3.255709,2.094479,12.243126,11.380768,31.907927,0.441786,7.500000,41.05,44.16,23.05,25.40,25.40,102.03,79.5,79.3,0.2,1659,4.075,10:35:42,2025-04-19,-3.59,0,-0.001,-0.001,-0.002,-0.001,-0.003,-0.005,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472798,2.510915,1.059519,0.756613,0.294793,0.027851,0.118741,1.561332,39.442062,0.000151,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
31,10:39:17,2025-04-19,Petal_2025_low,glb and ks,,Cojo,015,Bottom,-0.080332,1.896525,-0.083885,-1.453176,1.165241,1.246712,2.897578,1.732337,12.218958,11.420456,28.398993,0.441786,7.500000,41.01,43.88,23.12,23.45,23.45,102.03,79.5,80.0,-0.6,1899,4.075,10:35:42,2025-04-19,-3.59,0,0.001,0.001,-9999.000,-0.004,-0.004,-9999.000,1,75,0.001,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,2.472384,2.510845,1.059701,0.758013,0.293947,0.004156,0.120674,1.772135,39.355515,0.000143,2.400461,-0.000053,1.000000,2.435166,-0.000058,1.000000,0.601058,0.603298,0.107219,0.000000,,PFA-00225,PSA-00237,,RHS-00303,3.0.0,2025-04-17T20:38:22.057Z
